timestamp,open,high,low,close,volume
2024-09-02T09:15:00,51482,51491.2,51368.3,51379.45,0
2024-09-02T09:30:00,51372.4,51448.5,51366.2,51411.85,0
2024-09-02T09:45:00,51408.3,51438.8,51375.5,51396.05,0
2024-09-02T10:00:00,51397.85,51419.95,51355.5,51394.95,0
2024-09-02T10:15:00,51385.9,51401.15,51336.6,51352.2,0
2024-09-02T10:30:00,51352.9,51370.5,51335.75,51350.6,0
2024-09-02T10:45:00,51350.55,51390.65,51348.55,51381.5,0
2024-09-02T11:00:00,51383.1,51415.15,51356.45,51402.9,0
2024-09-02T11:15:00,51400.5,51438.95,51394.05,51410.65,0
2024-09-02T11:30:00,51412.75,51417.6,51321.85,51355.75,0
2024-09-02T11:45:00,51358.05,51383.15,51295.8,51312.7,0
2024-09-02T12:00:00,51316.5,51360.05,51296.35,51353.95,0
2024-09-02T12:15:00,51359.8,51376.9,51319.65,51339.55,0
2024-09-02T12:30:00,51343,51363.55,51317.35,51334.2,0
2024-09-02T12:45:00,51331.8,51365.45,51305.75,51327.2,0
2024-09-02T13:00:00,51327.15,51388.55,51316.85,51346.3,0
2024-09-02T13:15:00,51347.1,51370.45,51308.15,51335.9,0
2024-09-02T13:30:00,51339.65,51355.3,51304.25,51327.75,0
2024-09-02T13:45:00,51327.7,51390,51326.9,51362.25,0
2024-09-02T14:00:00,51362.65,51554.8,51359.75,51509.65,0
2024-09-02T14:15:00,51508.15,51548.1,51440.1,51463.75,0
2024-09-02T14:30:00,51464.1,51538.9,51458.6,51493.5,0
2024-09-02T14:45:00,51496,51521.95,51437.85,51468.45,0
2024-09-02T15:00:00,51468.5,51491.85,51406.75,51441.5,0
2024-09-02T15:15:00,51445.5,51457.3,51380.15,51430.5,0
2024-09-02T15:30:00,51422,51422,51422,51422,0
2024-09-03T09:15:00,51479.75,51479.75,51352.35,51425.85,0
2024-09-03T09:30:00,51425.5,51461.85,51375.5,51387.6,0
2024-09-03T09:45:00,51388.55,51454.8,51310.05,51399.2,0
2024-09-03T10:00:00,51399.25,51423.85,51364.7,51414.8,0
2024-09-03T10:15:00,51412.85,51436.75,51338.35,51362.85,0
2024-09-03T10:30:00,51363.15,51432.55,51346.5,51421.2,0
2024-09-03T10:45:00,51416.65,51432.05,51377.45,51382.05,0
2024-09-03T11:00:00,51382.1,51405.1,51289.1,51297.05,0
2024-09-03T11:15:00,51284,51374.25,51246.9,51349.1,0
2024-09-03T11:30:00,51350.25,51395.9,51338.95,51350.15,0
2024-09-03T11:45:00,51354.5,51373.5,51315.6,51324.05,0
2024-09-03T12:00:00,51326.25,51404.45,51312.45,51373.4,0
2024-09-03T12:15:00,51377.9,51407.3,51335.55,51364.4,0
2024-09-03T12:30:00,51362.1,51378.95,51330.9,51357.9,0
2024-09-03T12:45:00,51357.45,51376.95,51319.7,51353.5,0
2024-09-03T13:00:00,51355.15,51378,51320.65,51373.1,0
2024-09-03T13:15:00,51375.15,51419.75,51363.35,51378.2,0
2024-09-03T13:30:00,51383.7,51402.45,51367.1,51371.2,0
2024-09-03T13:45:00,51377.65,51420.25,51293.8,51358.65,0
2024-09-03T14:00:00,51356.05,51421,51334.35,51397.35,0
2024-09-03T14:15:00,51393.85,51419.05,51354.2,51398.45,0
2024-09-03T14:30:00,51396.7,51510.95,51395.15,51509.9,0
2024-09-03T14:45:00,51505.25,51601.6,51505.25,51585.85,0
2024-09-03T15:00:00,51586.8,51749.15,51579.4,51726.25,0
2024-09-03T15:15:00,51725.9,51733.15,51664.55,51679.3,0
2024-09-03T15:30:00,51690.05,51690.05,51689.8,51689.8,0
2024-09-04T09:15:00,51361.25,51475.25,51303.85,51326.95,0
2024-09-04T09:30:00,51325.1,51351.35,51265.75,51268.7,0
2024-09-04T09:45:00,51268.65,51362.15,51261.1,51319.35,0
2024-09-04T10:00:00,51321.45,51384.35,51304.6,51375.05,0
2024-09-04T10:15:00,51371.95,51383.65,51344.2,51359.8,0
2024-09-04T10:30:00,51357.95,51361.8,51316.4,51344.4,0
2024-09-04T10:45:00,51344.15,51443.65,51341.15,51420.1,0
2024-09-04T11:00:00,51418.35,51433.3,51386.15,51409.45,0
2024-09-04T11:15:00,51410.1,51419.7,51375.4,51399.45,0
2024-09-04T11:30:00,51397.75,51422.1,51384.75,51408.4,0
2024-09-04T11:45:00,51407.4,51421.25,51394.15,51412.55,0
2024-09-04T12:00:00,51411.55,51437.5,51402.2,51420.85,0
2024-09-04T12:15:00,51421.8,51450.8,51411.85,51420.85,0
2024-09-04T12:30:00,51423.5,51436.75,51400.75,51419.1,0
2024-09-04T12:45:00,51419.75,51434.65,51401.65,51403.95,0
2024-09-04T13:00:00,51403.4,51433,51393.45,51427,0
2024-09-04T13:15:00,51424.25,51459.9,51420,51431.25,0
2024-09-04T13:30:00,51427.9,51457.8,51395.65,51406.9,0
2024-09-04T13:45:00,51405.65,51428.1,51399.8,51424.75,0
2024-09-04T14:00:00,51425.75,51442.1,51405.75,51410.8,0
2024-09-04T14:15:00,51408.7,51430.7,51383.3,51407.2,0
2024-09-04T14:30:00,51407.6,51461,51392.85,51438.7,0
2024-09-04T14:45:00,51439.8,51444.8,51372.95,51388.8,0
2024-09-04T15:00:00,51392.05,51426.2,51343.35,51415.05,0
2024-09-04T15:15:00,51413.25,51431,51373,51407,0
2024-09-04T15:30:00,51383.7,51383.7,51383.7,51383.7,0
2024-09-05T09:15:00,51599.05,51608.6,51485,51527.05,0
2024-09-05T09:30:00,51526.3,51539.3,51435.05,51461.1,0
2024-09-05T09:45:00,51460.85,51526.1,51448.05,51469.75,0
2024-09-05T10:00:00,51466.25,51490.5,51447.75,51479.35,0
